groupid;url;title;review_id;sentence_id;text;annotation 1;annotation 2;annotation 3;label
4;https://najdoktor.com/davor-franicevic/d16194;Davor Franičević;164;2;Nakon sto sam procitala ocjene i komentare ovdje ocekivala sam tko zna sto... ali onda sam usla u ordinaciju i imala valjda najbolje i najopustenije iskustvos ginekologom u zivotu.;positive;positive;positive;positive
4;https://najdoktor.com/davor-franicevic/d16194;Davor Franičević;164;3;Dr. Franicevic nije bezobrazan i neljubazan nego vi drage moje (neke od vas) ne razumijete sarkazam niti zezanciju.;negative;negative;positive;negative
4;https://najdoktor.com/davor-franicevic/d16194;Davor Franičević;164;4;Na neko moje pitanje odgovorio mi je odgovorom na koji sam prasnula u smijeh i nastavili smo normalno razgovarati.;positive;positive;positive;positive
4;https://najdoktor.com/davor-franicevic/d16194;Davor Franičević;164;5;Nije on neljubazan nego covjek mozda trazi novi nacin kako odgovoriti na ista pitanja kojih svaki dan dobiva na desetke i tako stalno.;neutral;neutral;positive;neutral
4;https://najdoktor.com/davor-franicevic/d16194;Davor Franičević;164;6;Covjek samo ima duha i to je sve.;positive;positive;positive;positive
4;https://najdoktor.com/davor-franicevic/d16194;Davor Franičević;164;7;Dok je radio na Borovju primjetila sam i da je sestra sva zivnula, bila dobro raspolozena jer je on dizao atmosferu u ambulanti.;positive;positive;positive;positive
4;https://najdoktor.com/davor-franicevic/d16194;Davor Franičević;164;8;Pregled je obavio profesionalno, interesirao se za svaki problem i dao konstruktivne savjete, vrlo ljubazno i uz pokoju salu.;positive;positive;positive;positive
4;https://najdoktor.com/davor-franicevic/d16194;Davor Franičević;164;9;Znate vi koliko je rijetko danas sresti doktora koji ce vas jos i nasmijati..i jos u javnom zdravstvu.;positive;positive;positive;positive
4;https://najdoktor.com/davor-franicevic/d16194;Davor Franičević;164;10;Dvaka cast doktoru za njegov rad i duh koji ima, neka ga nikad ne izgubi!;positive;positive;positive;positive
4;https://najdoktor.com/davor-franicevic/d16194;Davor Franičević;165;1;Evo da i ja potvrdim da je stigla nova doktorica, Lara Spalldi Barišić :) Bila sam prije dva dana kod nje na pregledu i moram reći da je odlična!;positive;positive;positive;positive
4;https://najdoktor.com/davor-franicevic/d16194;Davor Franičević;165;2;Pri pregledu je vrlo nježna, na uzv-u pokazuje i objašnjava što je što, a na sva pitanja spremno i ljubazno odgovara, daje sugestije i uspoređuje različite terapije.;positive;positive;positive;positive
4;https://najdoktor.com/davor-franicevic/d16194;Davor Franičević;165;3;U svakom slučaju, preporučila bih ju svakome!;positive;positive;positive;positive
4;https://najdoktor.com/davor-franicevic/d16194;Davor Franičević;166;1;...i tako danas zovem ordinaciju, sestra se javlja odmah, cujem novi glas, odmah mi je Sunce svanulo :-);positive;positive;positive;positive
4;https://najdoktor.com/davor-franicevic/d16194;Davor Franičević;166;2;Cula sam da dolazi nova dr u ordinaciju, pa reko da provjerim, kad ono opet sunce!!!;positive;positive;positive;positive
4;https://najdoktor.com/davor-franicevic/d16194;Davor Franičević;166;3;Nova dr je dosla prije dva tjedna na mjesto dr Franicevica!!;neutral;positive;positive;positive
4;https://najdoktor.com/davor-franicevic/d16194;Davor Franičević;166;4;Dr se zove dr Lara Spalldi Barisic.. Uskoro idem na pregled i nadam se da ce bitt sve ok, a ne iskustvo kakvo ste imale sa dr F. Pozdrav :-);positive;positive;positive;positive
4;https://najdoktor.com/davor-franicevic/d16194;Davor Franičević;167;1;Ja sam nakon 2 susreta s dotičnim uredno potražila novog ginekologa.;negative;negative;negative;negative
4;https://najdoktor.com/davor-franicevic/d16194;Davor Franičević;167;2;Na moje otvoreno pitanje zašto čekam preko 2 sata da me primi mi je izjavio da je ovo socijalna medicina i da ako želim na vrijeme doći na red nek si odem kod privatnika.;negative;negative;negative;negative
4;https://najdoktor.com/davor-franicevic/d16194;Davor Franičević;167;3;To je, uz pridržavanje samo onih smjernica koje mi pašu (čitaj onih uz koje manje radi), ignoriranje mog povišenog TSH, policističnih jajnika, preporuka za obradu danih od strane profesorice na medicinskom fakultetu i komentiranja kako su liječnice opće prakse isfrustrirane Cosmo kokoši je bilo dovoljno da promjenim ginekologa.;negative;negative;negative;negative
4;https://najdoktor.com/davor-franicevic/d16194;Davor Franičević;167;4;Da ne spominjem kako me prilikom prvog ulaska u ambulantu dočekao tako krasan prizor bauštelskog proreza iznad ruba hlača da sam mislila kako krivo vidim!;negative;negative;negative;negative
4;https://najdoktor.com/davor-franicevic/d16194;Davor Franičević;168;1;Čekala sam na pregled 2,5 mjeseca.;neutral;negative;neutral;neutral
4;https://najdoktor.com/davor-franicevic/d16194;Davor Franičević;168;2;Dođem u dogovoreno vrijeme, ali doc. F. nema.;neutral;negative;negative;negative
4;https://najdoktor.com/davor-franicevic/d16194;Davor Franičević;168;3;Vani čeka desetak žena ,neke su i trudnice.;neutral;negative;negative;negative
4;https://najdoktor.com/davor-franicevic/d16194;Davor Franičević;168;4;U jednom trenutku gubim strpljenje i kucam na sestri na vrata.;negative;negative;negative;negative
4;https://najdoktor.com/davor-franicevic/d16194;Davor Franičević;168;5;Jedan put pristojno, pa drugi a ono ništa.;negative;negative;negative;negative
4;https://najdoktor.com/davor-franicevic/d16194;Davor Franičević;168;6;Odgovora nema.;negative;negative;negative;negative
4;https://najdoktor.com/davor-franicevic/d16194;Davor Franičević;168;7;Dok sam dobrano lupila po vratima tada se gospođa odazvala.;negative;negative;negative;negative
4;https://najdoktor.com/davor-franicevic/d16194;Davor Franičević;168;8;Doktora naravno nema ,već je 14 i 30.;negative;negative;negative;negative
4;https://najdoktor.com/davor-franicevic/d16194;Davor Franičević;168;9;Na moje inzistiranje gdje je odgovara u Poliklinici Zagreb.;negative;negative;negative;negative
4;https://najdoktor.com/davor-franicevic/d16194;Davor Franičević;168;10;Eto odgovora gospon zarađuje na dvije strane.;negative;negative;sarcastic;negative
4;https://najdoktor.com/davor-franicevic/d16194;Davor Franičević;168;11;Ode obavit privatno pa onda ako ostane vremena dođe u Borovje.;negative;negative;sarcastic;negative
4;https://najdoktor.com/davor-franicevic/d16194;Davor Franičević;168;12;Traźim novog ginića.;negative;negative;negative;negative
4;https://najdoktor.com/davor-franicevic/d16194;Davor Franičević;169;1;Jedan susret je bio dovoljan da potrazim drugog ginekologa.;negative;negative;negative;negative
4;https://najdoktor.com/davor-franicevic/d16194;Davor Franičević;169;2;Niposto ne bi smio raditi s ljudima.;negative;negative;negative;negative
4;https://najdoktor.com/davor-franicevic/d16194;Davor Franičević;169;3;Sestra, dok je bila doktorica Lenija, je bila ljubazna i nasmijana, spremna izici u susret.;positive;negative;positive;positive
4;https://najdoktor.com/davor-franicevic/d16194;Davor Franičević;169;4;Cula sam da i na nju vice i stekla dojam da ga se boji...;negative;negative;negative;negative
4;https://najdoktor.com/davor-franicevic/d16194;Davor Franičević;169;5;Potpuno je razumijem jer taj covjek zlostavlja verbalno zlostavlja ljude kojima bi trebao pomoci.;negative;negative;negative;negative
4;https://najdoktor.com/davor-franicevic/d16194;Davor Franičević;170;1;A sestru uz tečaj o korištenju naprednih tehnologija kao što je fiksni telefon treba pojasnit da ljudi obično ne čuju kad ih se doziva iza zatvorenih vrata.;negative;negative;negative;negative
4;https://najdoktor.com/davor-franicevic/d16194;Davor Franičević;171;1;Vjerojatno je tako arogantan i bezobrazan uvijek, kao što je danas bio, jer je isfrustriran što ne zna jasno i normalno izgovorit nekoliko jednostavnih rečenica pa zbunjuje sebe i druge pa zbog toga histerizira.;negative;negative;negative;negative
4;https://najdoktor.com/davor-franicevic/d16194;Davor Franičević;171;2;Postoje super logopedi u suvagu za djecu od 3 do 10 godina koji bi mu možda pomogli, ali sumnjam.;sarcastic;sarcastic;sarcastic;sarcastic
4;https://najdoktor.com/davor-franicevic/d16194;Davor Franičević;172;1;Ako mislite da ćete nazvati i očekujete da će se netko javiti na drugoj strani, onda ste naivni.;negative;negative;sarcastic;negative
4;https://najdoktor.com/davor-franicevic/d16194;Davor Franičević;172;2;Sestru je nemoguće dobiti na telefon.;negative;negative;negative;negative
4;https://najdoktor.com/davor-franicevic/d16194;Davor Franičević;172;3;Kad čekate na pregled, u sobi od sestre, telefon stalno zvoni, ali ga ona uopće ne doživljava.;negative;negative;negative;negative
4;https://najdoktor.com/davor-franicevic/d16194;Davor Franičević;172;4;Naručiti se ili dobiti neku informaciju putem telefona, to je kod ove sestre nemoguća misija.;negative;negative;sarcastic;negative
4;https://najdoktor.com/davor-franicevic/d16194;Davor Franičević;172;5;Gospođa ima previše posla, teško joj je raditi.;sarcastic;sarcastic;sarcastic;sarcastic
4;https://najdoktor.com/davor-franicevic/d16194;Davor Franičević;172;6;Trebala bi malo raditi u bolnici da vidi što znači kad medicinske sestre imaju puno posla.;negative;negative;negative;negative
4;https://najdoktor.com/davor-franicevic/d16194;Davor Franičević;172;7;Sram ju može biti, da možemo ocijeniti sestre, ova bi imala najgoru ocjenu.;negative;negative;negative;negative
4;https://najdoktor.com/davor-franicevic/d16194;Davor Franičević;172;8;Ne znam kome to prijaviti?;negative;negative;negative;negative
4;https://najdoktor.com/davor-franicevic/d16194;Davor Franičević;172;9;Definitivno najneugodnija i najneljubaznija medicinska sestra s kojom sam se susrela u zdravstvu.;negative;negative;negative;negative
4;https://najdoktor.com/davor-franicevic/d16194;Davor Franičević;172;10;Sramota.;negative;negative;negative;negative
4;https://najdoktor.com/davor-franicevic/d16194;Davor Franičević;173;1;ja već tjednima pokušavam dobit sestru na telefon, samo da vidim da li se mogu naručit, i ako uspijem, spremna sam i na takvo ponašanje doktora, ako on ima jezik, a bome imam i ja još veći.;negative;negative;negative;negative
4;https://najdoktor.com/davor-franicevic/d16194;Davor Franičević;173;2;a onda ne znam kako će završit.. neću osuđivat dok ne doživim,a onda počinje borba, pa ćemo vidjet dokle će dogurat.;negative;negative;negative;negative
4;https://najdoktor.com/davor-franicevic/d16194;Davor Franičević;174;1;Ili ćemo ga dati u Provjereno, zašto ne.;negative;negative;negative;negative
4;https://najdoktor.com/davor-franicevic/d16194;Davor Franičević;174;2;Najgore je sjediti, šutiti i postrance se jadati.;negative;negative;negative;negative
4;https://najdoktor.com/davor-franicevic/d16194;Davor Franičević;175;1;Čitam sve ove komentare, te komentare o doktoru Franičeviću na drugim forumima i sve su samo ne dobri.;neutral;neutral;negative;neutral
4;https://najdoktor.com/davor-franicevic/d16194;Davor Franičević;175;2;Zanemarimo li to što je sestru apsolutno nemoguće dobiti na telefon, dr. Lenija Pavić je bila izvrsna, i mislim da smo manje više sve bile ekstra zadovoljne njome.;mixed;mixed;mixed;mixed
4;https://najdoktor.com/davor-franicevic/d16194;Davor Franičević;175;3;Razmišljam sada postoji li neka mogućnost da se npr.udružimo i napravimo peticiju za smjenu doktora?;negative;negative;negative;negative
4;https://najdoktor.com/davor-franicevic/d16194;Davor Franičević;175;4;Znam da ne možemo tražiti natrag dr. Leniju, al možemo tražiti novoga doktora.;negative;negative;negative;negative
4;https://najdoktor.com/davor-franicevic/d16194;Davor Franičević;175;5;Ne vidim razloga zašto se to ne bi probalo.;neutral;negative;negative;negative
4;https://najdoktor.com/davor-franicevic/d16194;Davor Franičević;175;6;Jer ostavljanje negativnih komentara ovdje na forumu nam neće previše pomoći da se doktor promijeni.;neutral;negative;negative;negative
4;https://najdoktor.com/davor-franicevic/d16194;Davor Franičević;175;7;Na kraju krajeva, ljudi moji, mi plaćamo toga doktora izdvajanjem doprinosa za zdravstvo.;negative;negative;negative;negative
4;https://najdoktor.com/davor-franicevic/d16194;Davor Franičević;175;8;Ništa to nije besplatno, i da smo mi dobili na poklon.;negative;negative;negative;negative
4;https://najdoktor.com/davor-franicevic/d16194;Davor Franičević;175;9;Svakog mjeseca s naše plaće se izdvaja za zdravstvo.;neutral;negative;neutral;neutral
4;https://najdoktor.com/davor-franicevic/d16194;Davor Franičević;175;10;Njegova plaća ide iz naših doprinosa.;negative;negative;neutral;negative
4;https://najdoktor.com/davor-franicevic/d16194;Davor Franičević;175;11;I apsolutno ne zaslužujemo takvo ponašanje.;negative;negative;negative;negative
4;https://najdoktor.com/davor-franicevic/d16194;Davor Franičević;175;12;Ako nas se dovoljno skupi, ja vjerujem da bi mogli napraviti peticiju.;positive;negative;negative;negative
4;https://najdoktor.com/davor-franicevic/d16194;Davor Franičević;175;13;Ako nas se samo par skupi otkantat će nas, i reći ak niste zadovoljni, pravac HZZO i tražite drugog ginića.;negative;negative;negative;negative
4;https://najdoktor.com/davor-franicevic/d16194;Davor Franičević;175;14;Druga opcija je ići tražiti novog ginekologa.;negative;negative;negative;negative
4;https://najdoktor.com/davor-franicevic/d16194;Davor Franičević;175;15;Ja iskreno ne bi htjela ići iz DZ Borovje iz razloga što je dom recimo novo izgrađen, oprema je nova, ima UZV.....a takva situacija nije u baš puno DZ.;negative;negative;negative;negative
4;https://najdoktor.com/davor-franicevic/d16194;Davor Franičević;175;16;Moj prijedlog je da se probamo udružiti i napraviti peticiju za novoga doktora, neznam putem Facebooka da se okupimo ili tako nešto.;negative;negative;negative;negative
4;https://najdoktor.com/davor-franicevic/d16194;Davor Franičević;175;17;Možda među nama ima i koja pravnica koja bi nam mogla dati savjet...;neutral;negative;negative;negative
4;https://najdoktor.com/davor-franicevic/d16194;Davor Franičević;176;1;Pozdrav svima.. Po komentarima vidim da zene nisu zadovoljne doktorom koji je dosao na mjesto dr Lenije.;neutral;neutral;negative;neutral
4;https://najdoktor.com/davor-franicevic/d16194;Davor Franičević;176;2;Koga u Zg izabratiti od doktorica, koje primaju nove pacijente, jer ozbiljno razmisljam o promjeni doktora.;negative;negative;negative;negative
4;https://najdoktor.com/davor-franicevic/d16194;Davor Franičević;176;3;Hvala;positive;neutral;positive;positive
4;https://najdoktor.com/davor-franicevic/d16194;Davor Franičević;177;1;Doktorica Lenija je bila predivna i velika je steta sto vise ne radi u domu zdravlja Borovje.;mixed;positive;positive;positive
4;https://najdoktor.com/davor-franicevic/d16194;Davor Franičević;177;2;Novi doktor Davor Franicevic je nazalost njezina potpuna suprotnost.;negative;negative;negative;negative
4;https://najdoktor.com/davor-franicevic/d16194;Davor Franičević;177;3;U ordinaciji se pojavio 2 sata nakon pocetka radnog vremena.;negative;negative;negative;negative
4;https://najdoktor.com/davor-franicevic/d16194;Davor Franičević;177;4;Sve narucene pacijentice cekale su nekoliko sati zbog njegova kasnjenja.;negative;negative;negative;negative
4;https://najdoktor.com/davor-franicevic/d16194;Davor Franičević;177;5;Nazalost mozda bi bilo i bolje da uopce nije ni dosao na posao jer je moj pregled kod njega bio moje najgore iskustvo u zivotu.;negative;negative;negative;negative
4;https://najdoktor.com/davor-franicevic/d16194;Davor Franičević;177;6;Davanje dijagnoze bez pregleda je posve nepotrebno, a pogotovo kada je u potpunosti pogresno.;negative;negative;negative;negative
4;https://najdoktor.com/davor-franicevic/d16194;Davor Franičević;177;7;Najgore od svega je sto za sebe misli da je najpametniji, a njegovi savjeti i upute za lijecenje su u potpunoj suprotnosti sa bilo cim sto mi je ikada ikoji ginekolog preporucio ili sto i sama znam i sto sam mogla procitati u medicinskim clancima.;negative;negative;negative;negative
4;https://najdoktor.com/davor-franicevic/d16194;Davor Franičević;177;8;Sto reci kada mi u ljekarni zena kaze da ne razumije sto doktor zeli i da njegove preporuke i propisani lijekovi nemaju nikakvog smisla, nakon cega izbacuje dva propisana lijeka navodeci da tek ovako to ima smisla.;negative;negative;negative;negative
4;https://najdoktor.com/davor-franicevic/d16194;Davor Franičević;177;9;Najgore od svega je sto me posteno izvrijedao i posve neprofesionalno i vulgarno komentirao moje tijelo tako da se u zivotu nisam osjecala tako jadno i ponizeno.;negative;negative;negative;negative
